CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Duration_Months 
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2550,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1103,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2531,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2439,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2263,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1144,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2805,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1574,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2926,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1384,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2058,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1107,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2969,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2897,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2860,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2230,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2544,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2468,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1567,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1680,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1351,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1038,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2312,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2646,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1195,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2872,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1258,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2548,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2429,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1485,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2882,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2258,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1407,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1458,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1140,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1780,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1997,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2908,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2888,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2681,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1183,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1110,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1771,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1632,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2087,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1651,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2380,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1886,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2254,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1173,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2072,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2382,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2314,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1902,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1365,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1910,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2805,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2833,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2220,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2219,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2311,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1403,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1522,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2188,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1714,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1723,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1154,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1924,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2559,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1221,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2057,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1991,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2367,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2992,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1551,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2055,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1771,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2932,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2742,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2248,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2804,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1437,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2330,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1078,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2493,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1640,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1338,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2335,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1826,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1312,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1493,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2733,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1047,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1741,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2676,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2191,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2121,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1232,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2007,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1633,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2030,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1736,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2798,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1540,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1358,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2155,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2013,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1563,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1943,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2416,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2852,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1828,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1949,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2268,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1105,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1741,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1096,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2241,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1273,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1821,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1407,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2226,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2556,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2726,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2247,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1389,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1183,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1184,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1747,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1071,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2224,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1211,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2292,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1847,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1696,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1291,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2892,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2999,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2136,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2117,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2509,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2637,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2520,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1172,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2195,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1915,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2023,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2471,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1647,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2293,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1998,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1445,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1754,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2106,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1292,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2481,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1846,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2889,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2815,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2018,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2100,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2997,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2300,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2507,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1066,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1786,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1282,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2232,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2340,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1343,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2269,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1090,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1338,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1387,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2509,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1942,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2300,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1236,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2447,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1342,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2456,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1958,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1977,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2363,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1766,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1832,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1045,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1673,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1558,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2248,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2518,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2005,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1822,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1554,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2570,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2824,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2334,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1112,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2124,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1933,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2174,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2029,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2990,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1462,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1355,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1933,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1868,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1842,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1443,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1630,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2450,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2444,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1889,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1657,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1511,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1230,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2654,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1235,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1262,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1201,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1513,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1681,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1436,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1918,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1455,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2691,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1543,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1504,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1567,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1304,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2789,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2382,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1157,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1470,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1044,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2567,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2280,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1714,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2390,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1420,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2468,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1796,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1637,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1700,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1839,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1093,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2545,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2126,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2542,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2200,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2750,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1484,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2332,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1268,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2502,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1700,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2403,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2017,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2853,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1913,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2750,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1975,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1134,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1036,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1494,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1147,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1750,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2952,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1758,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2958,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1419,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2660,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2717,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2098,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1655,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2507,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1294,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2652,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1318,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2578,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2793,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2715,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2534,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1469,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2415,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2882,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1765,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2065,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1739,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2212,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1146,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2490,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1662,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2724,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1224,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1162,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2708,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1072,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1858,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1346,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1724,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1025,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1845,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2736,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1198,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2692,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2497,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2100,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1012,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1018,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2126,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1362,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1577,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2643,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1859,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1960,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2723,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2320,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2552,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2526,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2742,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1381,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1508,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2035,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1612,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1511,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1932,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1880,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1912,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1426,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1352,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1298,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1306,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2870,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2839,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1080,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1939,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2176,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2179,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2581,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2383,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1345,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1020,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2189,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2327,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1725,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1696,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1656,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1633,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2478,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2121,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1169,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2933,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1902,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2526,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1195,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1921,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1766,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2488,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2416,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2202,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2704,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1989,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1719,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2329,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1879,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2087,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1861,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1977,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1761,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2147,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1990,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2908,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1686,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1590,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2604,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2886,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2643,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2251,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1027,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1999,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2142,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2039,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2528,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1641,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2845,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2910,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2456,12
